LOC,STA,STATION,DATE,IP,SP,NET,ANET,LENGTH,START,END,MAN,MA,MB,N,E,YEAR,SHIFT,DELAY
IBO-,11210,LUCK,8/6/16,10,A,6,6,1,64,124,,,,,,2016,0,0
IBO-,11210,LUCK,8/6/16,10,A,7,7,1,64,124,,,,,,2016,0,0
IBO-,11210,LUCK,8/6/16,10,A,8,8,1,64,124,,,,,,2016,0,0
IBO-,11210,LUCK,8/6/16,10,A,9,9,1,64,124,,,,,,2016,0,0
IBO-,11210,LUCK,8/6/16,10,A,10,10,1,64,124,,,,,,2016,0,0
IBO-,11210,LUCK,6/9/17,4,A,1,1,1,61,121,,,,,,2017,0,0
IBO-,11210,LUCK,6/9/17,4,A,2,2,1,61,121,,,,,,2017,0,0
IBO-,11210,LUCK,6/9/17,4,A,3,3,1,61,121,,,,,,2017,0,0
IBO-,11210,LUCK,6/9/17,4,A,4,4,1,61,121,,,,,,2017,0,0
IBO-,11210,LUCK,6/9/17,4,A,5,5,1,61,121,,,,,,2017,0,0
IBO-,11210,LUCK,6/9/17,4,A,6,6,1,61,121,,,,,,2017,0,0
IBO-,11210,LUCK,6/9/17,4,A,7,7,1,61,121,,,,,,2017,0,0
IBO-,11210,LUCK,6/9/17,4,A,8,8,1,61,121,,,,,,2017,0,0
IBO-,11210,LUCK,6/9/17,4,A,9,9,1,61,121,,,,,,2017,0,0
IBO-,11210,LUCK,6/9/17,4,A,10,10,1,61,121,,,,,,2017,0,0
IBO-,11210,LUCK,6/19/17,5,A,1,1,1,60,120,,,,,,2017,0,0
IBO-,11210,LUCK,6/19/17,5,A,2,2,1,60,120,,,,,,2017,0,0
IBO-,11210,LUCK,6/19/17,5,A,3,3,1,60,120,,,,,,2017,0,0
IBO-,11210,LUCK,6/19/17,5,A,4,4,1,60,120,,,,,,2017,0,0
IBO-,11210,LUCK,6/19/17,5,A,5,5,1,60,120,,,,,,2017,0,0
IBO-,11210,LUCK,6/19/17,5,A,6,6,1,60,120,,,,,,2017,0,0
IBO-,11210,LUCK,6/19/17,5,A,7,7,1,60,120,,,,,,2017,0,0
IBO-,11210,LUCK,6/19/17,5,A,8,8,1,60,120,,,,,,2017,0,0
IBO-,11210,LUCK,6/19/17,5,A,9,9,1,60,120,,,,,,2017,0,0
IBO-,11210,LUCK,6/19/17,5,A,10,10,1,60,120,,,,,,2017,0,0
IBO-,11210,LUCK,6/28/17,6,A,1,1,1,60,120,,,,,,2017,0,0
IBO-,11210,LUCK,6/28/17,6,A,2,2,1,60,120,,,,,,2017,0,0
IBO-,11210,LUCK,6/28/17,6,A,3,3,1,60,120,,,,,,2017,0,0
IBO-,11210,LUCK,6/28/17,6,A,4,4,1,60,120,,,,,,2017,0,0
IBO-,11210,LUCK,6/28/17,6,A,5,5,1,60,120,,,,,,2017,0,0
IBO-,11210,LUCK,6/28/17,6,A,6,6,1,60,120,,,,,,2017,0,0
IBO-,11210,LUCK,6/28/17,6,A,7,7,1,60,120,,,,,,2017,0,0
IBO-,11210,LUCK,6/28/17,6,A,8,8,1,60,120,,,,,,2017,0,0
IBO-,11210,LUCK,6/28/17,6,A,9,9,1,60,120,,,,,,2017,0,0
IBO-,11210,LUCK,6/28/17,6,A,10,10,1,60,120,,,,,,2017,0,0
IBO-,11210,LUCK,7/9/17,7,A,1,1,1,61,104,,,,,,2017,0,0
IBO-,11210,LUCK,7/9/17,7,A,2,2,1,61,104,,,,,,2017,0,0
IBO-,11210,LUCK,7/9/17,7,A,3,3,1,61,104,,,,,,2017,0,0
IBO-,11210,LUCK,7/9/17,7,A,4,4,1,61,104,,,,,,2017,0,0
IBO-,11210,LUCK,7/9/17,7,A,5,5,1,61,104,,,,,,2017,0,0
IBO-,11210,LUCK,7/9/17,7,A,6,6,1,61,104,,,,,,2017,0,0
IBO-,11210,LUCK,7/9/17,7,A,7,7,1,61,104,,,,,,2017,0,0
IBO-,11210,LUCK,7/9/17,7,A,8,8,1,61,104,,,,,,2017,0,0
IBO-,11210,LUCK,7/9/17,7,A,9,9,1,61,104,,,,,,2017,0,0
IBO-,11210,LUCK,7/9/17,7,A,10,10,1,61,104,,,,,,2017,0,0
IBO-,11210,LUCK,7/16/17,8,A,1,1,1,62,122,,,,,,2017,0,0
IBO-,11210,LUCK,7/16/17,8,A,2,2,1,62,122,,,,,,2017,0,0
IBO-,11210,LUCK,7/16/17,8,A,3,3,1,62,122,,,,,,2017,0,0
IBO-,11210,LUCK,7/16/17,8,A,4,4,1,62,122,,,,,,2017,0,0
IBO-,11210,LUCK,7/16/17,8,A,5,5,1,62,122,,,,,,2017,0,0
IBO-,11210,LUCK,7/16/17,8,A,6,6,1,62,122,,,,,,2017,0,0
IBO-,11210,LUCK,7/16/17,8,A,7,7,1,62,122,,,,,,2017,0,0
IBO-,11210,LUCK,7/16/17,8,A,8,8,1,62,122,,,,,,2017,0,0
IBO-,11210,LUCK,7/16/17,8,A,9,9,1,62,122,,,,,,2017,0,0
IBO-,11210,LUCK,7/16/17,8,A,10,10,1,62,122,,,,,,2017,0,0
IBO-,11210,LUCK,7/28/17,9,A,1,1,1,63,123,,,,,,2017,0,0
IBO-,11210,LUCK,7/28/17,9,A,2,2,1,63,123,,,,,,2017,0,0
IBO-,11210,LUCK,7/28/17,9,A,3,3,1,63,123,,,,,,2017,0,0
IBO-,11210,LUCK,7/28/17,9,A,4,4,1,63,123,,,,,,2017,0,0
IBO-,11210,LUCK,7/28/17,9,A,5,5,1,63,123,,,,,,2017,0,0
IBO-,11210,LUCK,7/28/17,9,A,6,6,1,63,123,,,,,,2017,0,0
IBO-,11210,LUCK,7/28/17,9,A,7,7,1,63,123,,,,,,2017,0,0
IBO-,11210,LUCK,7/28/17,9,A,8,8,1,63,123,,,,,,2017,0,0
IBO-,11210,LUCK,7/28/17,9,A,9,9,1,63,123,,,,,,2017,0,0
IBO-,11210,LUCK,7/28/17,9,A,10,10,1,63,123,,,,,,2017,0,0
IBO-,11210,LUCK,8/5/17,10,A,1,1,1,64,124,,,,,,2017,0,0
IBO-,11210,LUCK,8/5/17,10,A,2,2,1,64,124,,,,,,2017,0,0
IBO-,11210,LUCK,8/5/17,10,A,3,3,1,64,124,,,,,,2017,0,0
IBO-,11210,LUCK,8/5/17,10,A,4,4,1,64,124,,,,,,2017,0,0
IBO-,11210,LUCK,8/5/17,10,A,5,5,1,64,124,,,,,,2017,0,0
IBO-,11210,LUCK,8/5/17,10,A,6,6,1,64,124,,,,,,2017,0,0
IBO-,11210,LUCK,8/5/17,10,A,7,7,1,64,124,,,,,,2017,0,0
IBO-,11210,LUCK,8/5/17,10,A,8,8,1,64,124,,,,,,2017,0,0
IBO-,11210,LUCK,8/5/17,10,A,9,9,1,64,124,,,,,,2017,0,0
IBO-,11210,LUCK,8/5/17,10,A,10,10,1,64,124,,,,,,2017,0,0
IBO-,11210,LUCK,6/7/18,4,A,1,1,1,60,120,,,,,,2018,0,0
IBO-,11210,LUCK,6/7/18,4,A,2,2,1,60,120,,,,,,2018,0,0
IBO-,11210,LUCK,6/7/18,4,A,3,3,1,60,120,,,,,,2018,0,0
IBO-,11210,LUCK,6/7/18,4,A,4,4,1,60,120,,,,,,2018,0,0
IBO-,11210,LUCK,6/7/18,4,A,5,5,1,60,120,,,,,,2018,0,0
IBO-,11210,LUCK,6/7/18,4,A,6,6,1,60,120,,,,,,2018,0,0
IBO-,11210,LUCK,6/7/18,4,A,7,7,1,60,120,,,,,,2018,0,0
IBO-,11210,LUCK,6/7/18,4,A,8,8,1,60,120,,,,,,2018,0,0
IBO-,11210,LUCK,6/7/18,4,A,9,9,1,60,120,,,,,,2018,0,0
IBO-,11210,LUCK,6/7/18,4,A,10,10,1,60,120,,,,,,2018,0,0
IBO-,11210,LUCK,6/15/18,5,A,1,1,1,60,120,,,,,,2018,0,0
IBO-,11210,LUCK,6/15/18,5,A,2,2,1,60,120,,,,,,2018,0,0
IBO-,11210,LUCK,6/15/18,5,A,3,3,1,60,120,,,,,,2018,0,0
IBO-,11210,LUCK,6/15/18,5,A,4,4,1,60,120,,,,,,2018,0,0
IBO-,11210,LUCK,6/15/18,5,A,5,5,1,60,120,,,,,,2018,0,0
IBO-,11210,LUCK,6/15/18,5,A,6,6,1,60,120,,,,,,2018,0,0
IBO-,11210,LUCK,6/15/18,5,A,7,7,1,60,120,,,,,,2018,0,0
IBO-,11210,LUCK,6/15/18,5,A,8,8,1,60,120,,,,,,2018,0,0
IBO-,11210,LUCK,6/15/18,5,A,9,9,1,60,120,,,,,,2018,0,0
IBO-,11210,LUCK,6/15/18,5,A,10,10,1,60,120,,,,,,2018,0,0
IBO-,11210,LUCK,6/27/18,6,A,1,1,1,60,120,,,,,,2018,0,0
IBO-,11210,LUCK,6/27/18,6,A,2,2,1,60,120,,,,,,2018,0,0
IBO-,11210,LUCK,6/27/18,6,A,3,3,1,60,120,,,,,,2018,0,0
IBO-,11210,LUCK,6/27/18,6,A,4,4,1,60,120,,,,,,2018,0,0
IBO-,11210,LUCK,6/27/18,6,A,5,5,1,60,120,,,,,,2018,0,0
IBO-,11210,LUCK,6/27/18,6,A,6,6,1,60,120,,,,,,2018,0,0
IBO-,11210,LUCK,6/27/18,6,A,7,7,1,60,120,,,,,,2018,0,0
IBO-,11210,LUCK,6/27/18,6,A,8,8,1,60,120,,,,,,2018,0,0
IBO-,11210,LUCK,6/27/18,6,A,9,9,1,60,120,,,,,,2018,0,0
IBO-,11210,LUCK,6/27/18,6,A,10,10,1,60,120,,,,,,2018,0,0
IBO-,11210,LUCK,7/6/18,7,A,1,1,1,61,121,,,,,,2018,0,0
IBO-,11210,LUCK,7/6/18,7,A,2,2,1,61,121,,,,,,2018,0,0
IBO-,11210,LUCK,7/6/18,7,A,3,3,1,61,121,,,,,,2018,0,0
IBO-,11210,LUCK,7/6/18,7,A,4,4,1,61,121,,,,,,2018,0,0
IBO-,11210,LUCK,7/6/18,7,A,5,5,1,61,121,,,,,,2018,0,0
IBO-,11210,LUCK,7/6/18,7,A,6,6,1,61,121,,,,,,2018,0,0
IBO-,11210,LUCK,7/6/18,7,A,7,7,1,61,121,,,,,,2018,0,0
IBO-,11210,LUCK,7/6/18,7,A,8,8,1,61,121,,,,,,2018,0,0
IBO-,11210,LUCK,7/6/18,7,A,9,9,1,61,121,,,,,,2018,0,0
IBO-,11210,LUCK,7/6/18,7,A,10,10,1,61,121,,,,,,2018,0,0
IBO-,11210,LUCK,7/16/18,8,A,1,1,1,62,112,,,,,,2018,0,0
IBO-,11210,LUCK,7/16/18,8,A,2,2,1,62,112,,,,,,2018,0,0
IBO-,11210,LUCK,7/16/18,8,A,3,3,1,62,112,,,,,,2018,0,0
IBO-,11210,LUCK,7/16/18,8,A,4,4,1,62,112,,,,,,2018,0,0
IBO-,11210,LUCK,7/16/18,8,A,5,5,1,62,112,,,,,,2018,0,0
IBO-,11210,LUCK,7/16/18,8,A,6,6,1,62,112,,,,,,2018,0,0
IBO-,11210,LUCK,7/16/18,8,A,7,7,1,62,112,,,,,,2018,0,0
IBO-,11210,LUCK,7/16/18,8,A,8,8,1,62,112,,,,,,2018,0,0
IBO-,11210,LUCK,7/16/18,8,A,9,9,1,62,112,,,,,,2018,0,0
IBO-,11210,LUCK,7/16/18,8,A,10,10,1,62,112,,,,,,2018,0,0
IBO-,11210,LUCK,7/26/18,9,A,1,1,1,63,113,,,,,,2018,0,0
IBO-,11210,LUCK,7/26/18,9,A,2,2,1,63,113,,,,,,2018,0,0
IBO-,11210,LUCK,7/26/18,9,A,3,3,1,63,113,,,,,,2018,0,0
IBO-,11210,LUCK,7/26/18,9,A,4,4,1,63,113,,,,,,2018,0,0
IBO-,11210,LUCK,7/26/18,9,A,5,5,1,63,113,,,,,,2018,0,0
IBO-,11210,LUCK,7/26/18,9,A,6,6,1,63,113,,,,,,2018,0,0
IBO-,11210,LUCK,7/26/18,9,A,7,7,1,63,113,,,,,,2018,0,0
IBO-,11210,LUCK,7/26/18,9,A,8,8,1,63,113,,,,,,2018,0,0
IBO-,11210,LUCK,7/26/18,9,A,9,9,1,63,113,,,,,,2018,0,0
IBO-,11210,LUCK,7/26/18,9,A,10,10,1,63,113,,,,,,2018,0,0
IBO-,11210,LUCK,8/6/18,10,A,1,1,1,64,124,,,,,,2018,0,0
IBO-,11210,LUCK,8/6/18,10,A,2,2,1,64,124,,,,,,2018,0,0
IBO-,11210,LUCK,8/6/18,10,A,3,3,1,64,124,,,,,,2018,0,0
IBO-,11210,LUCK,8/6/18,10,A,4,4,1,64,124,,,,,,2018,0,0
IBO-,11210,LUCK,8/6/18,10,A,5,5,1,64,124,,,,,,2018,0,0
IBO-,11210,LUCK,8/6/18,10,A,6,6,1,64,124,,,,,,2018,0,0
IBO-,11210,LUCK,8/6/18,10,A,7,7,1,64,124,,,,,,2018,0,0
IBO-,11210,LUCK,8/6/18,10,A,8,8,1,64,124,,,,,,2018,0,0
IBO-,11210,LUCK,8/6/18,10,A,9,9,1,64,124,,,,,,2018,0,0
IBO-,11210,LUCK,8/6/18,10,A,10,10,1,64,124,,,,,,2018,0,0
UKLA,11231,WIWI,5/9/16,1,A,1,1,1,54,104,,,,,,2016,0,0
UKLA,11231,WIWI,5/9/16,1,A,2,2,1,54,104,,,,,,2016,0,0
UKLA,11231,WIWI,5/9/16,1,A,3,3,1,54,104,,,,,,2016,0,0
UKLA,11231,WIWI,5/9/16,1,A,4,4,1,54,104,,,,,,2016,0,0
UKLA,11231,WIWI,5/9/16,1,A,6,6,1,54,104,,,,,,2016,0,0
UKLA,11231,WIWI,5/9/16,1,A,7,7,1,54,104,,,,,,2016,0,0
UKLA,11231,WIWI,5/9/16,1,A,8,8,1,54,104,,,,,,2016,0,0
UKLA,11231,WIWI,5/9/16,1,A,9,9,1,54,104,,,,,,2016,0,0
UKLA,11231,WIWI,5/9/16,1,A,10,10,1,54,104,,,,,,2016,0,0
UKLA,11231,WIWI,5/9/16,1,A,11,11,1,54,104,,,,,,2016,0,0
UKLA,11231,WIWI,5/17/16,2,A,1,1,1,53,103,,,,,,2016,0,0
UKLA,11231,WIWI,5/17/16,2,A,2,2,1,53,103,,,,,,2016,0,0
UKLA,11231,WIWI,5/17/16,2,A,3,3,1,53,103,,,,,,2016,0,0
UKLA,11231,WIWI,5/17/16,2,A,4,4,1,53,103,,,,,,2016,0,0
UKLA,11231,WIWI,5/17/16,2,A,6,6,1,53,103,,,,,,2016,0,0
UKLA,11231,WIWI,5/17/16,2,A,7,7,1,61,104,,,,,,2016,0,0
UKLA,11231,WIWI,5/17/16,2,A,8,8,1,53,103,,,,,,2016,0,0
UKLA,11231,WIWI,5/17/16,2,A,9,9,1,53,103,,,,,,2016,0,0
UKLA,11231,WIWI,5/17/16,2,A,10,10,1,61,104,,,,,,2016,0,0
UKLA,11231,WIWI,5/17/16,2,A,11,11,1,61,104,,,,,,2016,0,0
UKLA,11231,WIWI,5/24/16,3,A,1,1,1,62,104,,,,,,2016,0,0
UKLA,11231,WIWI,5/24/16,3,A,2,2,1,62,104,,,,,,2016,0,0
UKLA,11231,WIWI,5/24/16,3,A,3,3,1,53,104,,,,,,2016,0,0
UKLA,11231,WIWI,5/24/16,3,A,4,4,1,53,104,,,,,,2016,0,0
UKLA,11231,WIWI,5/24/16,3,A,6,6,1,53,104,,,,,,2016,0,0
UKLA,11231,WIWI,5/24/16,3,A,7,7,1,53,104,,,,,,2016,0,0
UKLA,11231,WIWI,5/24/16,3,A,8,8,1,53,104,,,,,,2016,0,0
UKLA,11231,WIWI,5/24/16,3,A,9,9,1,53,104,,,,,,2016,0,0
UKLA,11231,WIWI,5/24/16,3,A,10,10,1,53,104,,,,,,2016,0,0
UKLA,11231,WIWI,5/24/16,3,A,11,11,1,53,104,,,,,,2016,0,0
UKLA,11231,WIWI,6/4/16,4,A,1,1,1,52,102,,,,,,2016,0,0
UKLA,11231,WIWI,6/4/16,4,A,2,2,1,52,102,,,,,,2016,0,0
UKLA,11231,WIWI,6/4/16,4,A,3,3,1,52,102,,,,,,2016,0,0
UKLA,11231,WIWI,6/4/16,4,A,4,4,1,52,102,,,,,,2016,0,0
UKLA,11231,WIWI,6/4/16,4,A,6,6,1,52,102,,,,,,2016,0,0
UKLA,11231,WIWI,6/4/16,4,A,7,7,1,52,102,,,,,,2016,0,0
UKLA,11231,WIWI,6/4/16,4,A,8,8,1,52,102,,,,,,2016,0,0
UKLA,11231,WIWI,6/4/16,4,A,9,9,1,52,102,,,,,,2016,0,0
UKLA,11231,WIWI,6/4/16,4,A,10,10,1,52,102,,,,,,2016,0,0
UKLA,11231,WIWI,6/4/16,4,A,11,11,1,52,102,,,,,,2016,0,0
UKLA,11231,WIWI,6/15/16,5,A,1,1,1,52,102,,,,,,2016,0,0
UKLA,11231,WIWI,6/15/16,5,A,2,2,1,52,102,,,,,,2016,0,0
UKLA,11231,WIWI,6/15/16,5,A,3,3,1,52,102,,,,,,2016,0,0
UKLA,11231,WIWI,6/15/16,5,A,4,4,1,52,102,,,,,,2016,0,0
UKLA,11231,WIWI,6/15/16,5,A,6,6,1,52,102,,,,,,2016,0,0
UKLA,11231,WIWI,6/15/16,5,A,7,7,1,52,102,,,,,,2016,0,0
UKLA,11231,WIWI,6/15/16,5,A,8,8,1,52,102,,,,,,2016,0,0
UKLA,11231,WIWI,6/15/16,5,A,10,10,1,52,102,,,,,,2016,0,0
UKLA,11231,WIWI,6/15/16,5,A,11,11,1,60,103,,,,,,2016,0,0
UKLA,11231,WIWI,6/25/16,6,A,1,1,1,52,102,,,,,,2016,0,0
UKLA,11231,WIWI,6/25/16,6,A,2,2,1,52,102,,,,,,2016,0,0
UKLA,11231,WIWI,6/25/16,6,A,3,3,1,52,102,,,,,,2016,0,0
UKLA,11231,WIWI,6/25/16,6,A,4,4,1,52,102,,,,,,2016,0,0
UKLA,11231,WIWI,6/25/16,6,A,6,6,1,52,102,,,,,,2016,0,0
UKLA,11231,WIWI,6/25/16,6,A,7,7,1,52,102,,,,,,2016,0,0
UKLA,11231,WIWI,6/25/16,6,A,8,8,1,52,102,,,,,,2016,0,0
UKLA,11231,WIWI,6/25/16,6,A,10,10,1,52,102,,,,,,2016,0,0
UKLA,11231,WIWI,6/25/16,6,A,11,11,1,52,102,,,,,,2016,0,0
UKLA,11231,WIWI,6/30/16,7,A,1,1,1,52,102,,,,,,2016,0,0
UKLA,11231,WIWI,6/30/16,7,A,2,2,1,52,102,,,,,,2016,0,0
UKLA,11231,WIWI,6/30/16,7,A,3,3,1,52,102,,,,,,2016,0,0
UKLA,11231,WIWI,6/30/16,7,A,4,4,1,52,102,,,,,,2016,0,0
UKLA,11231,WIWI,6/30/16,7,A,6,6,1,52,102,,,,,,2016,0,0
UKLA,11231,WIWI,6/30/16,7,A,7,7,1,52,102,,,,,,2016,0,0
UKLA,11231,WIWI,6/30/16,7,A,8,8,1,52,102,,,,,,2016,0,0
UKLA,11231,WIWI,6/30/16,7,A,9,9,1,52,102,,,,,,2016,0,0
UKLA,11231,WIWI,6/30/16,7,A,10,10,1,52,102,,,,,,2016,0,0
UKLA,11231,WIWI,6/30/16,7,A,11,11,1,52,102,,,,,,2016,0,0
UKLA,11231,WIWI,7/11/16,8,A,1,1,1,63,110,,,,,,2016,0,0
UKLA,11231,WIWI,7/11/16,8,A,2,2,1,53,104,,,,,,2016,0,0
UKLA,11231,WIWI,7/11/16,8,A,3,3,1,53,104,,,,,,2016,0,0
UKLA,11231,WIWI,7/11/16,8,A,4,4,1,53,104,,,,,,2016,0,0
UKLA,11231,WIWI,7/11/16,8,A,6,6,1,61,110,,,,,,2016,0,0
UKLA,11231,WIWI,7/11/16,8,A,7,7,1,61,110,,,,,,2016,0,0
UKLA,11231,WIWI,7/11/16,8,A,8,8,1,53,104,,,,,,2016,0,0
UKLA,11231,WIWI,7/11/16,8,A,9,9,1,53,104,,,,,,2016,0,0
UKLA,11231,WIWI,7/11/16,8,A,10,10,1,53,104,,,,,,2016,0,0
UKLA,11231,WIWI,7/11/16,8,A,11,11,1,61,110,,,,,,2016,0,0
UKLA,11231,WIWI,7/22/16,9,A,1,1,1,54,104,,,,,,2016,0,0
UKLA,11231,WIWI,7/22/16,9,A,2,2,1,54,104,,,,,,2016,0,0
UKLA,11231,WIWI,7/22/16,9,A,3,3,1,54,104,,,,,,2016,0,0
UKLA,11231,WIWI,7/22/16,9,A,4,4,1,54,104,,,,,,2016,0,0
UKLA,11231,WIWI,7/22/16,9,A,6,6,1,54,104,,,,,,2016,0,0
UKLA,11231,WIWI,7/22/16,9,A,7,7,1,54,104,,,,,,2016,0,0
UKLA,11231,WIWI,7/22/16,9,A,8,8,1,54,104,,,,,,2016,0,0
UKLA,11231,WIWI,7/22/16,9,A,9,9,1,62,104,,,,,,2016,0,0
UKLA,11231,WIWI,7/22/16,9,A,10,10,1,54,104,,,,,,2016,0,0
UKLA,11231,WIWI,7/22/16,9,A,11,11,1,54,104,,,,,,2016,0,0
UKLA,11231,WIWI,8/3/16,10,A,1,1,1,55,104,,,,,,2016,0,0
UKLA,11231,WIWI,8/3/16,10,A,2,2,1,55,104,,,,,,2016,0,0
UKLA,11231,WIWI,8/3/16,10,A,3,3,1,55,104,,,,,,2016,0,0
UKLA,11231,WIWI,8/3/16,10,A,4,4,1,55,104,,,,,,2016,0,0
UKLA,11231,WIWI,8/3/16,10,A,6,6,1,55,104,,,,,,2016,0,0
UKLA,11231,WIWI,8/3/16,10,A,7,7,1,55,104,,,,,,2016,0,0
UKLA,11231,WIWI,8/3/16,10,A,8,8,1,55,104,,,,,,2016,0,0
UKLA,11231,WIWI,8/3/16,10,A,9,9,1,55,104,,,,,,2016,0,0
UKLA,11231,WIWI,8/3/16,10,A,10,10,1,55,104,,,,,,2016,0,0
UKLA,11231,WIWI,8/3/16,10,A,11,11,1,55,104,,,,,,2016,0,0
UKLA,11231,WIWI,5/4/17,1,A,1,1,1,55,105,,,,,,2017,0,0
UKLA,11231,WIWI,5/4/17,1,A,2,2,1,55,105,,,,,,2017,0,0
UKLA,11231,WIWI,5/4/17,1,A,3,3,1,55,105,,,,,,2017,0,0
UKLA,11231,WIWI,5/4/17,1,A,4,4,1,55,105,,,,,,2017,0,0
UKLA,11231,WIWI,5/4/17,1,A,6,6,1,55,105,,,,,,2017,0,0
UKLA,11231,WIWI,5/4/17,1,A,7,7,1,55,105,,,,,,2017,0,0
UKLA,11231,WIWI,5/4/17,1,A,8,8,1,55,105,,,,,,2017,0,0
UKLA,11231,WIWI,5/4/17,1,A,9,9,1,55,105,,,,,,2017,0,0
UKLA,11231,WIWI,5/4/17,1,A,10,10,1,55,105,,,,,,2017,0,0
UKLA,11231,WIWI,5/4/17,1,A,11,11,1,55,105,,,,,,2017,0,0
UKLA,11231,WIWI,5/19/17,2,A,1,1,1,53,103,,,,,,2017,0,0
UKLA,11231,WIWI,5/19/17,2,A,2,2,1,53,103,,,,,,2017,0,0
UKLA,11231,WIWI,5/19/17,2,A,3,3,1,53,103,,,,,,2017,0,0
UKLA,11231,WIWI,5/19/17,2,A,4,4,1,53,103,,,,,,2017,0,0
UKLA,11231,WIWI,5/19/17,2,A,6,6,1,53,103,,,,,,2017,0,0
UKLA,11231,WIWI,5/19/17,2,A,7,7,1,53,103,,,,,,2017,0,0
UKLA,11231,WIWI,5/19/17,2,A,8,8,1,53,103,,,,,,2017,0,0
UKLA,11231,WIWI,5/19/17,2,A,9,9,1,53,103,,,,,,2017,0,0
UKLA,11231,WIWI,5/19/17,2,A,10,10,1,53,103,,,,,,2017,0,0
UKLA,11231,WIWI,5/19/17,2,A,11,11,1,53,103,,,,,,2017,0,0
UKLA,11231,WIWI,5/23/17,3,A,1,1,1,53,103,,,,,,2017,0,0
UKLA,11231,WIWI,5/23/17,3,A,2,2,1,53,103,,,,,,2017,0,0
UKLA,11231,WIWI,5/23/17,3,A,3,3,1,53,103,,,,,,2017,0,0
UKLA,11231,WIWI,5/23/17,3,A,4,4,1,53,103,,,,,,2017,0,0
UKLA,11231,WIWI,5/23/17,3,A,6,6,1,53,103,,,,,,2017,0,0
UKLA,11231,WIWI,5/23/17,3,A,7,7,1,53,103,,,,,,2017,0,0
UKLA,11231,WIWI,5/23/17,3,A,8,8,1,53,103,,,,,,2017,0,0
UKLA,11231,WIWI,5/23/17,3,A,9,9,1,53,103,,,,,,2017,0,0
UKLA,11231,WIWI,5/23/17,3,A,10,10,1,53,103,,,,,,2017,0,0
UKLA,11231,WIWI,5/23/17,3,A,11,11,1,53,103,,,,,,2017,0,0
UKLA,11231,WIWI,6/6/17,4,A,1,1,1,52,102,,,,,,2017,0,0
UKLA,11231,WIWI,6/6/17,4,A,2,2,1,52,102,,,,,,2017,0,0
UKLA,11231,WIWI,6/6/17,4,A,3,3,1,52,102,,,,,,2017,0,0
UKLA,11231,WIWI,6/6/17,4,A,4,4,1,52,102,,,,,,2017,0,0
UKLA,11231,WIWI,6/6/17,4,A,6,6,1,52,102,,,,,,2017,0,0
UKLA,11231,WIWI,6/6/17,4,A,7,7,1,52,102,,,,,,2017,0,0
UKLA,11231,WIWI,6/6/17,4,A,8,8,1,52,102,,,,,,2017,0,0
UKLA,11231,WIWI,6/6/17,4,A,9,9,1,52,102,,,,,,2017,0,0
UKLA,11231,WIWI,6/6/17,4,A,10,10,1,60,106,,,,,,2017,0,0
UKLA,11231,WIWI,6/6/17,4,A,11,11,1,52,102,,,,,,2017,0,0
UKLA,11231,WIWI,6/13/17,5,A,1,1,1,52,102,,,,,,2017,0,0
UKLA,11231,WIWI,6/13/17,5,A,2,2,1,52,102,,,,,,2017,0,0
UKLA,11231,WIWI,6/13/17,5,A,3,3,1,52,102,,,,,,2017,0,0
UKLA,11231,WIWI,6/13/17,5,A,4,4,1,52,102,,,,,,2017,0,0
UKLA,11231,WIWI,6/13/17,5,A,6,6,1,52,81,,,,,,2017,0,0
UKLA,11231,WIWI,6/13/17,5,A,7,7,1,52,81,,,,,,2017,0,0
UKLA,11231,WIWI,6/13/17,5,A,8,8,1,52,102,,,,,,2017,0,0
UKLA,11231,WIWI,6/13/17,5,A,9,9,1,52,102,,,,,,2017,0,0
UKLA,11231,WIWI,6/13/17,5,A,10,10,1,52,102,,,,,,2017,0,0
UKLA,11231,WIWI,6/13/17,5,A,11,11,1,52,75,,,,,,2017,0,0
UKLA,11231,WIWI,6/20/17,6,A,1,1,1,52,102,,,,,,2017,0,0
UKLA,11231,WIWI,6/20/17,6,A,2,2,1,52,102,,,,,,2017,0,0
UKLA,11231,WIWI,6/20/17,6,A,3,3,1,61,105,,,,,,2017,0,0
UKLA,11231,WIWI,6/20/17,6,A,4,4,1,52,102,,,,,,2017,0,0
UKLA,11231,WIWI,6/20/17,6,A,6,6,1,52,102,,,,,,2017,0,0
UKLA,11231,WIWI,6/20/17,6,A,7,7,1,52,102,,,,,,2017,0,0
UKLA,11231,WIWI,6/20/17,6,A,8,8,1,52,102,,,,,,2017,0,0
UKLA,11231,WIWI,6/20/17,6,A,9,9,1,52,102,,,,,,2017,0,0
UKLA,11231,WIWI,6/20/17,6,A,10,10,1,52,102,,,,,,2017,0,0
UKLA,11231,WIWI,6/20/17,6,A,11,11,1,52,102,,,,,,2017,0,0
UKLA,11231,WIWI,7/4/17,7,A,1,1,1,53,103,,,,,,2017,0,0
UKLA,11231,WIWI,7/4/17,7,A,2,2,1,53,103,,,,,,2017,0,0
UKLA,11231,WIWI,7/4/17,7,A,3,3,1,53,103,,,,,,2017,0,0
UKLA,11231,WIWI,7/4/17,7,A,4,4,1,53,103,,,,,,2017,0,0
UKLA,11231,WIWI,7/4/17,7,A,6,6,1,61,103,,,,,,2017,0,0
UKLA,11231,WIWI,7/4/17,7,A,7,7,1,61,103,,,,,,2017,0,0
